rank,opportunity_id,opportunity_name,opportunity_type,opportunity_score,opportunity_level,confidence_score
90161,customer_7f51bfb71592874f6a71903a28a72159,7f51bfb71592874f6a71903a28a72159,customer,6.70903062031072,Low,70.68
90162,customer_3c124b000536c40b9a1049688a465269,3c124b000536c40b9a1049688a465269,customer,6.708846754852524,Low,70.68
90163,customer_edc95f0f6da7d599d1ab5b569567447f,edc95f0f6da7d599d1ab5b569567447f,customer,6.708536719099874,Low,70.68
90164,customer_d590ddf189371b577fc2f8d1d57dd3c0,d590ddf189371b577fc2f8d1d57dd3c0,customer,6.708419315553202,Low,70.68
90165,customer_8e5ab06f3b845a533615ad9d9a1345de,8e5ab06f3b845a533615ad9d9a1345de,customer,6.708203937052032,Low,70.68
90166,customer_a9ad87d8be80f58819a2f5872e17d6be,a9ad87d8be80f58819a2f5872e17d6be,customer,6.707275843013268,Low,70.68
90167,customer_70eef2ecaf5359dde34d2e405dffb93c,70eef2ecaf5359dde34d2e405dffb93c,customer,6.706839636966172,Low,70.68
90168,customer_671154fc1f75d4545783ec12d8497ce1,671154fc1f75d4545783ec12d8497ce1,customer,6.706808123923197,Low,70.68
90169,customer_0596964a37f26c52511c462d26cca8c9,0596964a37f26c52511c462d26cca8c9,customer,6.706641791960552,Low,70.68
90170,customer_c13b742feed8c13ff9a71ba90c847820,c13b742feed8c13ff9a71ba90c847820,customer,6.706624258465,Low,70.68
90171,customer_7a502c12cc7cd8cf64c562e8bbe18f2f,7a502c12cc7cd8cf64c562e8bbe18f2f,customer,6.706335310156036,Low,70.68
90172,customer_867804a02c363fc25ca64b660dd0b2f3,867804a02c363fc25ca64b660dd0b2f3,customer,6.706097303482225,Low,70.68
90173,customer_616ec2f13ea3c1ec4582808ab05f3251,616ec2f13ea3c1ec4582808ab05f3251,customer,6.705734785365474,Low,70.68
90174,customer_c08a021fcc80119586d4349986adc75e,c08a021fcc80119586d4349986adc75e,customer,6.705722464669563,Low,70.68
90175,customer_2e480e3d60010e04de3acce012749279,2e480e3d60010e04de3acce012749279,customer,6.705165773617878,Low,70.68
90176,customer_38b70b993e11d6fb460d550ec9891153,38b70b993e11d6fb460d550ec9891153,customer,6.7046768489615705,Low,70.68
90177,customer_6f82c9c2bf87a5c75a6667e39dbb4997,6f82c9c2bf87a5c75a6667e39dbb4997,customer,6.704286253627425,Low,70.68
90178,customer_ceb589f0dc39d0609e1c85104caee7e6,ceb589f0dc39d0609e1c85104caee7e6,customer,6.703958802501777,Low,70.68
90179,customer_0eebd23eb14eaa9c9af46b13c04d6e12,0eebd23eb14eaa9c9af46b13c04d6e12,customer,6.702764388326696,Low,70.68
90180,customer_ca0e922ac834a4f38b840c07fc03e368,ca0e922ac834a4f38b840c07fc03e368,customer,6.702417626731431,Low,70.68
90181,customer_99f795fe81425dadda5f35f1f8f443f2,99f795fe81425dadda5f35f1f8f443f2,customer,6.702326641550641,Low,70.68
90182,customer_de8584984df5642ac41bd3a576fd52f8,de8584984df5642ac41bd3a576fd52f8,customer,6.7012267665044805,Low,70.68
90183,customer_ffffd2657e2aad2907e67c3e9daecbeb,ffffd2657e2aad2907e67c3e9daecbeb,customer,6.7012267665044805,Low,70.68
90184,customer_85920cc809327ef7deca52b5ae81a1c2,85920cc809327ef7deca52b5ae81a1c2,customer,6.701192172003588,Low,70.68
90185,customer_31eb58b2b9cc1ddbb66ace0727f22211,31eb58b2b9cc1ddbb66ace0727f22211,customer,6.700746962963611,Low,70.68
90186,customer_cc94f1105979be8382c928bbf410d010,cc94f1105979be8382c928bbf410d010,customer,6.700303885265359,Low,70.68
90187,customer_132887169bcb5123730977ca9a99125f,132887169bcb5123730977ca9a99125f,customer,6.700226761509437,Low,70.68
90188,customer_6bc6d39922cecee68fc9cab4f5bfeca8,6bc6d39922cecee68fc9cab4f5bfeca8,customer,6.700077963042344,Low,70.68
90189,customer_ef95fc30ec507e9c99984f33121a8276,ef95fc30ec507e9c99984f33121a8276,customer,6.700014936956397,Low,70.68
90190,customer_39fa55d841f1c032644b9eafc62e25a2,39fa55d841f1c032644b9eafc62e25a2,customer,6.699120014812115,Low,70.68
90191,customer_642d59e578f3b272a5f51e7ead30d600,642d59e578f3b272a5f51e7ead30d600,customer,6.698792445563917,Low,70.68
90192,customer_c13ff20a20bf22f1896268870a589faf,c13ff20a20bf22f1896268870a589faf,customer,6.698244285014901,Low,70.68
90193,customer_0139884762afa50d78fe480646fe92b5,0139884762afa50d78fe480646fe92b5,customer,6.698125222616719,Low,70.68
90194,customer_be39d155826a326afa74f2f08194bbc3,be39d155826a326afa74f2f08194bbc3,customer,6.698116455868941,Low,70.68
90195,customer_2be18b9901b96832f3fb5fbb9a962860,2be18b9901b96832f3fb5fbb9a962860,customer,6.69786778735073,Low,70.68
90196,customer_3eb4b53bf024d8002dfaf7b6961b5742,3eb4b53bf024d8002dfaf7b6961b5742,customer,6.697729414482928,Low,70.68
90197,customer_f0f12ce1f15522666777aa182ae848cd,f0f12ce1f15522666777aa182ae848cd,customer,6.6975245797035985,Low,70.68
90198,customer_bf6bf471ff149dddb8b17719909224b9,bf6bf471ff149dddb8b17719909224b9,customer,6.697358129618398,Low,70.68
90199,customer_564e41612fe5386af042e5f4977ffa28,564e41612fe5386af042e5f4977ffa28,customer,6.697263590489477,Low,70.68
90200,customer_98fe78f31c97fe5bea79c47254f5d13e,98fe78f31c97fe5bea79c47254f5d13e,customer,6.69689230562495,Low,70.68
90201,customer_37cc3e75e39bb11d75a1982ac0d07c17,37cc3e75e39bb11d75a1982ac0d07c17,customer,6.696686354550805,Low,71.68
90202,customer_2bc18b4c3a3cfbcbc2cd860f4ef126fe,2bc18b4c3a3cfbcbc2cd860f4ef126fe,customer,6.695862564560998,Low,70.68
90203,customer_113b3f090cc1df6f405ec326a1765522,113b3f090cc1df6f405ec326a1765522,customer,6.695759376806853,Low,70.68
90204,customer_d289cde36e0ce8dee491db1bd101f95f,d289cde36e0ce8dee491db1bd101f95f,customer,6.6957329584409715,Low,70.68
90205,customer_4b7dc42c991b79a2dab9a95c796306b9,4b7dc42c991b79a2dab9a95c796306b9,customer,6.69533016053347,Low,70.68
90206,customer_375b3c787815f287c81440dc4b706a15,375b3c787815f287c81440dc4b706a15,customer,6.694739943219639,Low,70.68
90207,customer_e35506619ad6166b9806ee9078bb1a56,e35506619ad6166b9806ee9078bb1a56,customer,6.694668150385917,Low,70.68
90208,customer_720ac6417c01c1815e7e6e898a549f90,720ac6417c01c1815e7e6e898a549f90,customer,6.694578824056638,Low,70.68
90209,customer_8981d0559afa39f4aa74465411b8e369,8981d0559afa39f4aa74465411b8e369,customer,6.693717191929398,Low,70.68
90210,customer_6855bb508eae3d6c13c4a583c633bb73,6855bb508eae3d6c13c4a583c633bb73,customer,6.6935157929756475,Low,70.68
90211,customer_dbb15eb2661a149d6239983aabac88d0,dbb15eb2661a149d6239983aabac88d0,customer,6.693398507551529,Low,70.68
90212,customer_8ef79d985c967673a6b6040cf4770936,8ef79d985c967673a6b6040cf4770936,customer,6.692461528642434,Low,70.68
90213,customer_f2a84e3bcb9db0d7ae7f66c23f6a390d,f2a84e3bcb9db0d7ae7f66c23f6a390d,customer,6.6920657205086425,Low,70.68
90214,customer_6e871c3bbb75ace129f8c75e006cdd86,6e871c3bbb75ace129f8c75e006cdd86,customer,6.69130229958101,Low,70.68
90215,customer_4f565e623a2b39b6b3d36aa1678f9e92,4f565e623a2b39b6b3d36aa1678f9e92,customer,6.691261901667706,Low,70.68
90216,customer_e33c1e6783d4f961fadade9465a511f5,e33c1e6783d4f961fadade9465a511f5,customer,6.69032492275861,Low,70.68
90217,customer_ea354e8bfd0528f5bcfb2b5c305b6496,ea354e8bfd0528f5bcfb2b5c305b6496,customer,6.690127313998098,Low,70.68
90218,customer_fe671564adbd29c727722191af62afae,fe671564adbd29c727722191af62afae,customer,6.689995812781454,Low,70.68
90219,customer_f96342be3c45d47e6df6786297b04f84,f96342be3c45d47e6df6786297b04f84,customer,6.689636730490278,Low,70.68
90220,customer_16a118cdd850a423b5708fc79019eeb1,16a118cdd850a423b5708fc79019eeb1,customer,6.689636730490278,Low,70.68
90221,customer_05f20ede6bed5ad392953e8b43583336,05f20ede6bed5ad392953e8b43583336,customer,6.689554512057265,Low,70.68
90222,customer_a30be234246fed38afe084a19a6cc015,a30be234246fed38afe084a19a6cc015,customer,6.689431777588397,Low,70.68
90223,customer_f323857c6dd3a6f8b934d3f19ee54b3d,f323857c6dd3a6f8b934d3f19ee54b3d,customer,6.689167352548697,Low,70.68
90224,customer_d1c9bc14a65b279c5fb8e75194518a87,d1c9bc14a65b279c5fb8e75194518a87,customer,6.688967730569013,Low,70.68
90225,customer_15624bc6f84acea629971296bf7cc579,15624bc6f84acea629971296bf7cc579,customer,6.6882357045618,Low,70.68
90226,customer_3c5f60f053134a5cd182e558467fdec3,3c5f60f053134a5cd182e558467fdec3,customer,6.687943202304707,Low,70.68
90227,customer_c382ddd6ae3bedcad8f6a0e9840fcd7b,c382ddd6ae3bedcad8f6a0e9840fcd7b,customer,6.6873705184864285,Low,70.68
90228,customer_4c694c3b39512b594cf9b896ec458c89,4c694c3b39512b594cf9b896ec458c89,customer,6.686726041834427,Low,70.68
90229,customer_6a579bff7fd674e50a05685ad7902a55,6a579bff7fd674e50a05685ad7902a55,customer,6.6864703835425034,Low,70.68
90230,customer_32668a1135a7b7cb6a8462661979fdd0,32668a1135a7b7cb6a8462661979fdd0,customer,6.6856087514152645,Low,70.68
90231,customer_b94d6856b1e5445fdf1a08a10b53fe79,b94d6856b1e5445fdf1a08a10b53fe79,customer,6.685328569854078,Low,70.68
90232,customer_11b4e738620fcddc5abe37a1cd298d15,11b4e738620fcddc5abe37a1cd298d15,customer,6.684712288542027,Low,70.68
90233,customer_a286f8051a4e213c92f5491e48f0dfec,a286f8051a4e213c92f5491e48f0dfec,customer,6.684663005758391,Low,70.68
90234,customer_9572e8f88b92ef679b8103c7fb8f0e11,9572e8f88b92ef679b8103c7fb8f0e11,customer,6.684566689655406,Low,70.68
90235,customer_910edb03fe69cbf4c909fb359d9e9564,910edb03fe69cbf4c909fb359d9e9564,customer,6.684065916793403,Low,70.68
90236,customer_e0d9036aa26d37bd52c8dd37e87bcc99,e0d9036aa26d37bd52c8dd37e87bcc99,customer,6.683922213003402,Low,70.68
90237,customer_1993b9a34b2c0e737861f77b5e8159dd,1993b9a34b2c0e737861f77b5e8159dd,customer,6.683703398676652,Low,70.68
90238,customer_e7731d1a79fb1d9a03364cceedcf07c0,e7731d1a79fb1d9a03364cceedcf07c0,customer,6.683149907205439,Low,70.68
90239,customer_a8effaa6aaa658144ce61d6d17d01849,a8effaa6aaa658144ce61d6d17d01849,customer,6.682796155836464,Low,70.68
90240,customer_b6fc43dfb598d3b8ec4c90c56d0298f0,b6fc43dfb598d3b8ec4c90c56d0298f0,customer,6.682234015740027,Low,70.68
90241,customer_ccaa7395397935be4e5119e597b3e5d2,ccaa7395397935be4e5119e597b3e5d2,customer,6.681908223465895,Low,70.68
90242,customer_1181f63c18e3d0f7c0767ba05260da7a,1181f63c18e3d0f7c0767ba05260da7a,customer,6.681342529421327,Low,70.68
90243,customer_13f6497d6db06969e7c7a10c914e1a6f,13f6497d6db06969e7c7a10c914e1a6f,customer,6.681337316621683,Low,70.68
90244,customer_93bb9244111f8a098b0727e70f0b8b35,93bb9244111f8a098b0727e70f0b8b35,customer,6.680680755518881,Low,70.68
90245,customer_4a85d946b1fa8dda8a8f0b0651b6c912,4a85d946b1fa8dda8a8f0b0651b6c912,customer,6.680615834336312,Low,70.68
90246,customer_a0082ae22049673154e85708f41c6d16,a0082ae22049673154e85708f41c6d16,customer,6.680563233849654,Low,70.68
90247,customer_9d10bac79cbfafe359de7dfa9f5a1e47,9d10bac79cbfafe359de7dfa9f5a1e47,customer,6.679678855427217,Low,70.68
90248,customer_137bbbdc413c31c44d77c2804c1c90af,137bbbdc413c31c44d77c2804c1c90af,customer,6.679665112124904,Low,70.68
90249,customer_4bdd2c681061bc68670ddcb3c2c3d754,4bdd2c681061bc68670ddcb3c2c3d754,customer,6.678992322010398,Low,70.68
90250,customer_b80d046e8a930c0da4ca2c65f89d1755,b80d046e8a930c0da4ca2c65f89d1755,customer,6.67893628569816,Low,70.68
90251,customer_3d7a3f1fe7f87faa145eff08b571030a,3d7a3f1fe7f87faa145eff08b571030a,customer,6.67893628569816,Low,70.68
90252,customer_388c57dd16d91ff43adb4feffe0c45fe,388c57dd16d91ff43adb4feffe0c45fe,customer,6.6789223061507395,Low,70.68
90253,customer_daf7dfe5576b8c581e8353aa8608a008,daf7dfe5576b8c581e8353aa8608a008,customer,6.678763082084356,Low,70.68
90254,customer_29dc4aeff866d6a940c471a3ea4faef0,29dc4aeff866d6a940c471a3ea4faef0,customer,6.678573767581408,Low,70.68
90255,customer_d3bfc5a084de8d2a42393cda071a8995,d3bfc5a084de8d2a42393cda071a8995,customer,6.677452923214115,Low,70.68
90256,customer_551a43d7e0bb14426e6ca28d7eec8463,551a43d7e0bb14426e6ca28d7eec8463,customer,6.6767545415916025,Low,70.68
90257,customer_607cc01fe70bec41bd01dc3b76cbda62,607cc01fe70bec41bd01dc3b76cbda62,customer,6.676155203162334,Low,70.68
90258,customer_084fda7ed25e2b249c425263a2197bc0,084fda7ed25e2b249c425263a2197bc0,customer,6.6761272440674935,Low,70.68
90259,customer_4face3fe4f09cc69b002e9ae32dfcc2e,4face3fe4f09cc69b002e9ae32dfcc2e,customer,6.676123808241915,Low,70.68
90260,customer_f65c8b0c2fef64995e11d3620fec61fa,f65c8b0c2fef64995e11d3620fec61fa,customer,6.676058887059347,Low,70.68
90261,customer_520a88dae0fd97b3230c7d36aea4196b,520a88dae0fd97b3230c7d36aea4196b,customer,6.675264071211293,Low,70.68
90262,customer_241117fa664a92f865f23b4904885cd7,241117fa664a92f865f23b4904885cd7,customer,6.675162424186111,Low,70.68
90263,customer_e49d8761ddd1aac4214a2beae275e6d1,e49d8761ddd1aac4214a2beae275e6d1,customer,6.674889232398632,Low,70.68
90264,customer_2fd67196b262395b933da4c1346fd26c,2fd67196b262395b933da4c1346fd26c,customer,6.674682502522685,Low,70.68
90265,customer_70c66f1f467912b296a331b8dcfe16ce,70c66f1f467912b296a331b8dcfe16ce,customer,6.674381351640369,Low,70.68
90266,customer_4240b832942fea708e593564e8351dad,4240b832942fea708e593564e8351dad,customer,6.674235870876302,Low,70.68
90267,customer_3ff318d12225f5cc81c6062ec7e9c01a,3ff318d12225f5cc81c6062ec7e9c01a,customer,6.674221773206327,Low,70.68
90268,customer_84592f061980448c3c4814fc101ce06e,84592f061980448c3c4814fc101ce06e,customer,6.673973104688116,Low,70.68
90269,customer_24f745bc1e03f89dfab8941b672a8104,24f745bc1e03f89dfab8941b672a8104,customer,6.673734979891746,Low,70.68
90270,customer_23b2faaeb690cf9b27506bcaceaaf40a,23b2faaeb690cf9b27506bcaceaaf40a,customer,6.673734979891746,Low,70.68
90271,customer_3977023445b2ffaa62e934c2f6da3a28,3977023445b2ffaa62e934c2f6da3a28,customer,6.67314997537756,Low,70.68
90272,customer_a27fb7c59a5e6ecab45a6fbabafc5077,a27fb7c59a5e6ecab45a6fbabafc5077,customer,6.671820860405358,Low,70.68
90273,customer_dc15964419d46e144f22f505d4916c33,dc15964419d46e144f22f505d4916c33,customer,6.671537124896042,Low,70.68
90274,customer_1cd36d3975212d275a6c9ec042e75a27,1cd36d3975212d275a6c9ec042e75a27,customer,6.671519591400488,Low,70.68
90275,customer_58669aa114ba65257f8f5b8e1a32bcce,58669aa114ba65257f8f5b8e1a32bcce,customer,6.671377664584552,Low,70.68
90276,customer_ff253dd048167b1feddeb431db05d3d5,ff253dd048167b1feddeb431db05d3d5,customer,6.671318192446737,Low,70.68
90277,customer_43aedebc5e8497faebc78aa5dfdd53d2,43aedebc5e8497faebc78aa5dfdd53d2,customer,6.670743967899501,Low,70.68
90278,customer_43bbfd3cde007be301013b9425014b35,43bbfd3cde007be301013b9425014b35,customer,6.6699381358393905,Low,70.68
90279,customer_379d171e0e9e9c93992d8ad87d9f7513,379d171e0e9e9c93992d8ad87d9f7513,customer,6.66960381306259,Low,70.68
90280,customer_9b53a39e76bc3551c1c9136057898603,9b53a39e76bc3551c1c9136057898603,customer,6.669507378837045,Low,70.68
90281,customer_2e06e1f1cc8eede2809797d1a27075a5,2e06e1f1cc8eede2809797d1a27075a5,customer,6.669148296545873,Low,70.68
90282,customer_1fe67d280cf34bb8e80163556187394e,1fe67d280cf34bb8e80163556187394e,customer,6.668671928830582,Low,70.68
90283,customer_f3e619ca533e11ab3e3f1f03b55e3192,f3e619ca533e11ab3e3f1f03b55e3192,customer,6.668187030612622,Low,70.68
90284,customer_539b33228e119bcaedd098baba88d06b,539b33228e119bcaedd098baba88d06b,customer,6.668122109430055,Low,70.68
90285,customer_208797e686d4f7ba71c65113b489a438,208797e686d4f7ba71c65113b489a438,customer,6.667666711035893,Low,70.68
90286,customer_5d7ece4f7e312b7f234c125ba99d0d46,5d7ece4f7e312b7f234c125ba99d0d46,customer,6.667610674723657,Low,70.68
90287,customer_bbf645d1ccb2a6cfc744838145df0659,bbf645d1ccb2a6cfc744838145df0659,customer,6.667190343320605,Low,70.68
90288,customer_33e508cd7d2f90104d074ebe5dfbee81,33e508cd7d2f90104d074ebe5dfbee81,customer,6.667169373999472,Low,70.68
90289,customer_2b57f35005e0ecfc6250ae932c4aac95,2b57f35005e0ecfc6250ae932c4aac95,customer,6.667160607251696,Low,70.68
90290,customer_b63eaeb5bacf8071dcf6b393e475bdcb,b63eaeb5bacf8071dcf6b393e475bdcb,customer,6.666735063048995,Low,70.68
90291,customer_3574bc798156f406b12f377bf3fdd381,3574bc798156f406b12f377bf3fdd381,customer,6.666673695814563,Low,70.68
90292,customer_b2990d3c2634f34154748086a2767506,b2990d3c2634f34154748086a2767506,customer,6.666342690740784,Low,70.68
90293,customer_29a2efb1c86fe8d7719758f5dce78500,29a2efb1c86fe8d7719758f5dce78500,customer,6.665997706119587,Low,70.68
90294,customer_911b520cf35d40681ad7fe3a5802ae3a,911b520cf35d40681ad7fe3a5802ae3a,customer,6.66564395475061,Low,70.68
90295,customer_c8cf6cb6b838dc7a33ed199b825e8616,c8cf6cb6b838dc7a33ed199b825e8616,customer,6.66541815065015,Low,70.68
90296,customer_3d66092b77465cef9b5ee637b2c0d8c7,3d66092b77465cef9b5ee637b2c0d8c7,customer,6.664409260784777,Low,70.68
90297,customer_c9eeb722e345d9d30bd9c199909c0353,c9eeb722e345d9d30bd9c199909c0353,customer,6.663915477696484,Low,70.68
90298,customer_7ae6ccf9d6ddc83c16e6c5706f850b60,7ae6ccf9d6ddc83c16e6c5706f850b60,customer,6.663442545806773,Low,70.68
90299,customer_b58b786c05946b12b4028f3b76099009,b58b786c05946b12b4028f3b76099009,customer,6.662778876807705,Low,70.68
90300,customer_f633e7883bdc3236042f72e26e3aa7be,f633e7883bdc3236042f72e26e3aa7be,customer,6.661719281552294,Low,70.68
90301,customer_82241754c9cda9fc1cd569cd663b5dec,82241754c9cda9fc1cd569cd663b5dec,customer,6.661374296931094,Low,70.68
90302,customer_c004624e104826546052d55f9357b0d1,c004624e104826546052d55f9357b0d1,customer,6.66127809895066,Low,70.68
90303,customer_7118f503fd56b67980229260380b0f2a,7118f503fd56b67980229260380b0f2a,customer,6.660996022292857,Low,70.68
90304,customer_c216ddf05dece5d199d21e54250658ea,c216ddf05dece5d199d21e54250658ea,customer,6.660975052971724,Low,70.68
90305,customer_1b1d83efed255b0a6b212b9f679f5367,1b1d83efed255b0a6b212b9f679f5367,customer,6.660801613112817,Low,70.68
90306,customer_dad72f3eb9e5d21519271868d9c5f943,dad72f3eb9e5d21519271868d9c5f943,customer,6.660516336874539,Low,70.68
90307,customer_2f37a695478fbf531a61d086b444a634,2f37a695478fbf531a61d086b444a634,customer,6.660148605958142,Low,70.68
90308,customer_d08289eba2f745ea78c7abd5b788f0fe,d08289eba2f745ea78c7abd5b788f0fe,customer,6.660116974792617,Low,70.68
90309,customer_5b4f623498134a84bdf5c3fce73df212,5b4f623498134a84bdf5c3fce73df212,customer,6.659500457235458,Low,70.68
90310,customer_6a71c5d80e7d1bd838a1c03710c7401b,6a71c5d80e7d1bd838a1c03710c7401b,customer,6.6592184987002065,Low,70.68
90311,customer_88d428f489b7fc4cc8341de4ca80f584,88d428f489b7fc4cc8341de4ca80f584,customer,6.659012005069366,Low,70.68
90312,customer_564ab8ca31faaf89e0ce856cfd7472a6,564ab8ca31faaf89e0ce856cfd7472a6,customer,6.658675550950835,Low,70.68
90313,customer_335d0a79c7c8d75f502f2acb5884d622,335d0a79c7c8d75f502f2acb5884d622,customer,6.658556488552651,Low,70.68
90314,customer_c7370b9a29768f59d1cd6c3aef0ba9c8,c7370b9a29768f59d1cd6c3aef0ba9c8,customer,6.6584953575633214,Low,70.68
90315,customer_47d794d3b9191cca973e14771f951dc4,47d794d3b9191cca973e14771f951dc4,customer,6.658472375023018,Low,70.68
90316,customer_58bfa8233987cdb7b475f1ac752a7457,58bfa8233987cdb7b475f1ac752a7457,customer,6.658419892658913,Low,70.68
90317,customer_3c8f2e6c04d6808b8f9c3b34a01e0d60,3c8f2e6c04d6808b8f9c3b34a01e0d60,customer,6.6581273904018206,Low,70.68
90318,customer_f5362a4fa86db140574a237120e21a90,f5362a4fa86db140574a237120e21a90,customer,6.658104762229174,Low,70.68
90319,customer_163e0b7002565ee6de0ee531c1b491d1,163e0b7002565ee6de0ee531c1b491d1,customer,6.657038059077499,Low,70.68
90320,customer_05c28100d58083915a789abbe5994929,05c28100d58083915a789abbe5994929,customer,6.656978586939684,Low,70.68
90321,customer_24815ad88216adc906d9e7c35241d79d,24815ad88216adc906d9e7c35241d79d,customer,6.656959276470066,Low,70.68
90322,customer_bee06aa4d48d912668205d7520d79098,bee06aa4d48d912668205d7520d79098,customer,6.656927763427093,Low,70.68
90323,customer_4fe67915d44791a5deab2957c2641048,4fe67915d44791a5deab2957c2641048,customer,6.656452777965782,Low,71.68
90324,customer_05deca1c689c7d6d251146fbe36d37ae,05deca1c689c7d6d251146fbe36d37ae,customer,6.656439429383553,Low,70.68
90325,customer_1246ea8e009d8976b96418145027d951,1246ea8e009d8976b96418145027d951,customer,6.656173345492342,Low,70.68
90326,customer_d24b39ced50b074635522151100a22e8,d24b39ced50b074635522151100a22e8,customer,6.656064354325785,Low,70.68
90327,customer_61a375f949bbdfcb28bbac7bbf880f9f,61a375f949bbdfcb28bbac7bbf880f9f,customer,6.655943514953535,Low,70.68
90328,customer_9d84314b106db001197713e2ebb8b253,9d84314b106db001197713e2ebb8b253,customer,6.655342872040416,Low,70.68
90329,customer_99eb5c5d293c26dc67c4f9f05023bd34,99eb5c5d293c26dc67c4f9f05023bd34,customer,6.6550609135051655,Low,70.68
90330,customer_212e3ac331db16d08301c0658424bc94,212e3ac331db16d08301c0658424bc94,customer,6.654321897724239,Low,70.68
90331,customer_33659970091922188dcdb8cdcf47ffe7,33659970091922188dcdb8cdcf47ffe7,customer,6.654309577028333,Low,70.68
90332,customer_22ce44b71e3154c6674488a851b3abe1,22ce44b71e3154c6674488a851b3abe1,customer,6.654171204160528,Low,70.68
90333,customer_fd1909e6c597bb4feabd8d74fa6ea466,fd1909e6c597bb4feabd8d74fa6ea466,customer,6.653978571954555,Low,70.68
90334,customer_f9ca24ac60dd57b28630410f8a1ac485,f9ca24ac60dd57b28630410f8a1ac485,customer,6.653808686043777,Low,70.68
90335,customer_adc2652cd2757c2adf987c064c7a7c5f,adc2652cd2757c2adf987c064c7a7c5f,customer,6.653798260444487,Low,70.68
90336,customer_7a15821a6aa742614b36c347e2c6e54f,7a15821a6aa742614b36c347e2c6e54f,customer,6.653386813911763,Low,70.68
90337,customer_97890020fca3adcc29f8daa54701e0dc,97890020fca3adcc29f8daa54701e0dc,customer,6.653244768973275,Low,70.68
90338,customer_a15ad21764eb6e906276494b72fdaa00,a15ad21764eb6e906276494b72fdaa00,customer,6.652532053435682,Low,70.68
90339,customer_3c93aa15af0ff23c5b07f6f5a3277745,3c93aa15af0ff23c5b07f6f5a3277745,customer,6.652138140398508,Low,70.68
90340,customer_248669a947931e373ece1b933e8f519e,248669a947931e373ece1b933e8f519e,customer,6.652071442241876,Low,70.68
90341,customer_e678b8cdd5116fd4b39bb8b8b3766662,e678b8cdd5116fd4b39bb8b8b3766662,customer,6.6515075251713744,Low,70.68
90342,customer_0cdf19c7199d3fda734b894a8df5c5ad,0cdf19c7199d3fda734b894a8df5c5ad,customer,6.650808789181201,Low,70.68
90343,customer_a92e1b33fc90178753e232b12bfc1667,a92e1b33fc90178753e232b12bfc1667,customer,6.650176515102554,Low,70.68
90344,customer_ee301c76bd2b939da9740c6f5eb280c6,ee301c76bd2b939da9740c6f5eb280c6,customer,6.650039919208817,Low,70.68
90345,customer_c7392502d34b8a5b56dc2b063722a28d,c7392502d34b8a5b56dc2b063722a28d,customer,6.649905100289146,Low,70.68
90346,customer_300e292ab8b4f69464294badedaadffa,300e292ab8b4f69464294badedaadffa,customer,6.64978947371654,Low,70.68
90347,customer_69e79487d1e62c26b2d911799a0e63e0,69e79487d1e62c26b2d911799a0e63e0,customer,6.649446266069406,Low,70.68
90348,customer_e96c10f142f3a616d0ec9c73cb3f0a98,e96c10f142f3a616d0ec9c73cb3f0a98,customer,6.6494094221042355,Low,70.68
90349,customer_1383a85c693c3af1f959f635a1cf9c4f,1383a85c693c3af1f959f635a1cf9c4f,customer,6.6488491771044185,Low,70.68
90350,customer_1bf8b36d725e5d083cdf35b40bf69a36,1bf8b36d725e5d083cdf35b40bf69a36,customer,6.648582856968101,Low,70.68
90351,customer_ed309929fe05641d43b8081d5cd98852,ed309929fe05641d43b8081d5cd98852,customer,6.648008396175755,Low,70.68
90352,customer_2887d406026c92a31aefd39960663798,2887d406026c92a31aefd39960663798,customer,6.64798564988056,Low,70.68
90353,customer_d9dbfa0381f0935c78327417ed931dca,d9dbfa0381f0935c78327417ed931dca,customer,6.647752737883834,Low,70.68
90354,customer_66e05eb40f8d647c2a68e9794fbdb010,66e05eb40f8d647c2a68e9794fbdb010,customer,6.647551338930083,Low,70.68
90355,customer_02880ecd2c905f0a16fa1ae3d0884b1b,02880ecd2c905f0a16fa1ae3d0884b1b,customer,6.6474480330533865,Low,70.68
90356,customer_317bb13e4104830907472bf16c69d2cd,317bb13e4104830907472bf16c69d2cd,customer,6.647020711876621,Low,70.68
90357,customer_7094853097f979ef6393edbbe67ba4fb,7094853097f979ef6393edbbe67ba4fb,customer,6.646398981519815,Low,70.68
90358,customer_87f50253f6c799dd5d7b331fee6f94a9,87f50253f6c799dd5d7b331fee6f94a9,customer,6.646115246010498,Low,70.68
90359,customer_c5c40d927c858569c7c30ca11cec113b,c5c40d927c858569c7c30ca11cec113b,customer,6.645752727893747,Low,70.68
90360,customer_5690e82f9710f3a35c8e1eaa6870a651,5690e82f9710f3a35c8e1eaa6870a651,customer,6.6456809350600246,Low,70.68
90361,customer_1d95a47c2206919e1de2f8ff91065d20,1d95a47c2206919e1de2f8ff91065d20,customer,6.645119789467449,Low,71.68
90362,customer_466a171e9af288fa7c8d2e5d90c7f672,466a171e9af288fa7c8d2e5d90c7f672,customer,6.644416505025283,Low,70.68
90363,customer_b3af9d78fe4fc6494e121d9c19f1f775,b3af9d78fe4fc6494e121d9c19f1f775,customer,6.643835054459228,Low,70.68
90364,customer_f37322563863005595feada30537cac1,f37322563863005595feada30537cac1,customer,6.6427861210482115,Low,70.68
90365,customer_e3f63db5c698e3e0a82114697a52047f,e3f63db5c698e3e0a82114697a52047f,customer,6.64247786226963,Low,70.68
